second-level_category,date,residual
Dresses,2024-10-01,-5806.760691220785
Dresses,2024-11-01,-22833.39825555765
Dresses,2024-12-01,-235836.0120200605
Dresses,2025-01-01,-97178.1900590136
Dresses,2025-02-01,-4607.491118676044
Dresses,2025-03-01,-241113.3664477975
Dresses,2025-04-01,171994.34930857
Dresses,2025-05-01,-21499.714424372185
Dresses,2025-06-01,-125411.30196817056
Dresses,2025-07-01,-75769.35443313024
Dresses,2025-08-01,6216.044347554722
Dresses,2025-09-01,-6664.986467924202
Dresses,2025-10-01,-62466.857213163894
Dresses,2025-11-01,-145919.25238949264
Drone Accessories,2022-03-01,0.0
Drone Accessories,2022-04-01,0.0
Drone Accessories,2022-05-01,0.0
Drone Accessories,2022-06-01,0.0
Drone Accessories,2022-07-01,0.0
Drone Accessories,2022-08-01,0.0
Drone Accessories,2022-09-01,0.0
Drone Accessories,2022-10-01,0.0
Drone Accessories,2022-11-01,0.0
Drone Accessories,2022-12-01,2002.0
Drone Accessories,2023-01-01,-1117.6188440208562
Drone Accessories,2023-02-01,-603.8277326308768
Drone Accessories,2023-03-01,-191.55119249790044
Drone Accessories,2023-04-01,-67.20198879953962
Drone Accessories,2023-05-01,-29.60067930682196
Drone Accessories,2023-06-01,-18.801866624131623
Drone Accessories,2023-07-01,-13.31601522848066
Drone Accessories,2023-08-01,-9.107285559917798
Drone Accessories,2023-09-01,-3.3392540131810557
Drone Accessories,2023-10-01,10.019236759993895
Drone Accessories,2023-11-01,48.880673098981426
Drone Accessories,2023-12-01,-2156.3318463087926
Drone Accessories,2024-01-01,61.603507719691606
Drone Accessories,2024-02-01,279.00116735202744
Drone Accessories,2024-03-01,218.53982842515086
Drone Accessories,2024-04-01,177.37826943068038
Drone Accessories,2024-05-01,159.36871425228134
Drone Accessories,2024-06-01,143.14065584729354
Drone Accessories,2024-07-01,128.53760256221508
Drone Accessories,2024-08-01,115.27400157373819
Drone Accessories,2024-09-01,102.81612126016817
Drone Accessories,2024-10-01,89.83406709426588
Drone Accessories,2024-11-01,72.41544478297025
Drone Accessories,2024-12-01,396.6025562964751
Drone Accessories,2025-01-01,66.07335142730767
Drone Accessories,2025-02-01,26.738438464184966
Drone Accessories,2025-03-01,28.509705777402885
Drone Accessories,2025-04-01,4293.310298081369
Drone Accessories,2025-05-01,129.75011298301706
Drone Accessories,2025-06-01,-414.2718482678975
Drone Accessories,2025-07-01,-372.88727889162686
Drone Accessories,2025-08-01,-335.6339623876456
Drone Accessories,2025-09-01,3315.982603775363
Drone Accessories,2025-10-01,-181.51570563010773
Drone Accessories,2025-11-01,-612.4205683390329
Drones,2022-03-01,16089.0
Drones,2022-04-01,-17965.223007635257
Drones,2022-05-01,877.4490489874534
Drones,2022-06-01,14053.25246430681
Drones,2022-07-01,-1411.895119497749
Drones,2022-08-01,-7737.289798270867
Drones,2022-09-01,-2802.6510142598527
Drones,2022-10-01,-16900.175587713304
Drones,2022-11-01,-11084.41272404414
Drones,2022-12-01,10765.06744457861
Drones,2023-01-01,8941.41384009652
Drones,2023-02-01,-20548.989289611127
Drones,2023-03-01,6334.229798214386
Drones,2023-04-01,-8046.280414774238
Drones,2023-05-01,-21428.79073264639
Drones,2023-06-01,-30788.634618959346
Drones,2023-07-01,-7615.575677683471
Drones,2023-08-01,-12935.802719838399
Drones,2023-09-01,-14552.75137099332
Drones,2023-10-01,3953.292326027542
Drones,2023-11-01,8898.734373540625
Drones,2023-12-01,-35082.67060226352
Drones,2024-01-01,-25835.229789688216
Drones,2024-02-01,22796.26659897805
Drones,2024-03-01,6458.586110460696
Drones,2024-04-01,-3078.1856682906327
Drones,2024-05-01,8861.00458299226
Drones,2024-06-01,4350.691777042912
Drones,2024-07-01,-13947.407245415963
Drones,2024-08-01,2621.5689492283072
Drones,2024-09-01,-346.6268515828216
Drones,2024-10-01,21037.999262534722
Drones,2024-11-01,-25723.987875023602
Drones,2024-12-01,8550.405630197723
Drones,2025-01-01,312.88743748295974
Drones,2025-02-01,-23211.06026346903
Drones,2025-03-01,-48000.951250076905
Drones,2025-04-01,11702.646813468382
Drones,2025-05-01,-14255.919254426763
Drones,2025-06-01,-11491.082278070864
Drones,2025-07-01,2979.6512755548147
Drones,2025-08-01,12661.27392239298
Drones,2025-09-01,24640.07190257602
Drones,2025-10-01,48310.555811452745
Drones,2025-11-01,-23849.5824612546
E,2022-03-01,165278.0
E,2022-04-01,-85570.30692558724
E,2022-05-01,12957.825775366568
E,2022-06-01,-98643.71953488456
E,2022-07-01,-102359.95544887186
E,2022-08-01,-60099.5942474801
E,2022-09-01,-44895.217244650165
E,2022-10-01,-86072.69664053139
E,2022-11-01,-62484.82417616638
E,2022-12-01,-41008.92477494458
E,2023-01-01,-28277.720838026784
E,2023-02-01,-73533.60405707211
E,2023-03-01,914871.0386808945
E,2023-04-01,-672638.3239809072
E,2023-05-01,-170449.62837436894
E,2023-06-01,-51949.844126648255
E,2023-07-01,-36969.26682187016
E,2023-08-01,-13281.294027745462
E,2023-09-01,-37927.28461042953
E,2023-10-01,-3935.0960736013367
E,2023-11-01,-37961.56555192414
E,2023-12-01,-89298.98215099603
E,2024-01-01,-67215.97969407949
E,2024-02-01,17091.12868635665
E,2024-03-01,-1100894.485425142
E,2024-04-01,601710.8473043853
E,2024-05-01,30038.078620941167
E,2024-06-01,33894.118938234
E,2024-07-01,16354.799279301355
E,2024-08-01,-40503.70457478012
E,2024-09-01,-14561.307057845392
E,2024-10-01,-9641.712027843474
E,2024-11-01,-6536.851904589774
E,2024-12-01,32195.3181139064
E,2025-01-01,7295.63256576339
E,2025-02-01,-27905.29377028368
E,2025-03-01,301.9317456595327
E,2025-04-01,9966.220285191648
E,2025-05-01,-6869.527412951953
E,2025-06-01,-15637.72514979614
E,2025-07-01,4762.681086807021
E,2025-08-01,5735.044196891024
E,2025-09-01,-23553.272190180316
E,2025-10-01,9125.574678396682
E,2025-11-01,9766.425032571779
"Earphones, Headphones & Headsets",2022-03-01,518302.0
"Earphones, Headphones & Headsets",2022-04-01,9142.134516568447
"Earphones, Headphones & Headsets",2022-05-01,-45056.74927801575
"Earphones, Headphones & Headsets",2022-06-01,-2890.725685700134
"Earphones, Headphones & Headsets",2022-07-01,76336.23308992927
"Earphones, Headphones & Headsets",2022-08-01,66007.83349972154
"Earphones, Headphones & Headsets",2022-09-01,-203385.68401345913
"Earphones, Headphones & Headsets",2022-10-01,-200386.59927660058
"Earphones, Headphones & Headsets",2022-11-01,-147174.83321349023
"Earphones, Headphones & Headsets",2022-12-01,331474.2851761874
"Earphones, Headphones & Headsets",2023-01-01,190964.7043539153
"Earphones, Headphones & Headsets",2023-02-01,-57078.67065392248
"Earphones, Headphones & Headsets",2023-03-01,-83817.14061511878
"Earphones, Headphones & Headsets",2023-04-01,-246167.24364789645
"Earphones, Headphones & Headsets",2023-05-01,-86067.1845181149
"Earphones, Headphones & Headsets",2023-06-01,-10552.547849219001
"Earphones, Headphones & Headsets",2023-07-01,119458.1768714544
"Earphones, Headphones & Headsets",2023-08-01,45784.69610842626
"Earphones, Headphones & Headsets",2023-09-01,-212048.92637032596
"Earphones, Headphones & Headsets",2023-10-01,-217176.81108395185
"Earphones, Headphones & Headsets",2023-11-01,-45205.87213849113
"Earphones, Headphones & Headsets",2023-12-01,401911.73839099985
"Earphones, Headphones & Headsets",2024-01-01,327779.1709824712
"Earphones, Headphones & Headsets",2024-02-01,-261905.24317604594
"Earphones, Headphones & Headsets",2024-03-01,-702921.7211510022
"Earphones, Headphones & Headsets",2024-04-01,-164735.05408317968
"Earphones, Headphones & Headsets",2024-05-01,540132.2829076168
"Earphones, Headphones & Headsets",2024-06-01,884869.1597281457
"Earphones, Headphones & Headsets",2024-07-01,-1202231.7097390802
"Earphones, Headphones & Headsets",2024-08-01,-85705.59813188622
"Earphones, Headphones & Headsets",2024-09-01,665736.8593784424
"Earphones, Headphones & Headsets",2024-10-01,-1557854.9599610954
"Earphones, Headphones & Headsets",2024-11-01,-379588.99021409405
"Earphones, Headphones & Headsets",2024-12-01,1022528.070856745
"Earphones, Headphones & Headsets",2025-01-01,493181.03575505805
"Earphones, Headphones & Headsets",2025-02-01,-469311.5923212939
"Earphones, Headphones & Headsets",2025-03-01,-1185903.201373095
"Earphones, Headphones & Headsets",2025-04-01,-469740.43928173813
"Earphones, Headphones & Headsets",2025-05-01,186029.23679883184
"Earphones, Headphones & Headsets",2025-06-01,828783.0850285834
"Earphones, Headphones & Headsets",2025-07-01,-826652.6940406756
"Earphones, Headphones & Headsets",2025-08-01,709869.5327217377
"Earphones, Headphones & Headsets",2025-09-01,-2718.9704249412753
"Earphones, Headphones & Headsets",2025-10-01,1406374.3271963084
"Earphones, Headphones & Headsets",2025-11-01,458210.99979319423
Earrings,2022-03-01,87887.0
Earrings,2022-04-01,44229.56112534346
Earrings,2022-05-01,56476.27717383148
Earrings,2022-06-01,86490.77145814177
Earrings,2022-07-01,154829.97652795608
Earrings,2022-08-01,150464.69762081906
Earrings,2022-09-01,179336.8357726529
Earrings,2022-10-01,220819.53525410965
Earrings,2022-11-01,281052.20775700803
Earrings,2022-12-01,459791.90443693445
Earrings,2023-01-01,649993.0957239475
Earrings,2023-02-01,897856.8987840875
Earrings,2023-03-01,1332200.697602882
Earrings,2023-04-01,1692777.35299373
Earrings,2023-05-01,2273983.2958265757
Earrings,2023-06-01,2924863.7307222355
Earrings,2023-07-01,3530359.710038311
Earrings,2023-08-01,3844587.5331249186
Earrings,2023-09-01,3760374.19573489
Earrings,2023-10-01,3354114.0103889317
Earrings,2023-11-01,2762638.9153006445
Earrings,2023-12-01,2182702.4471715707
Earrings,2024-01-01,1553745.2608933817
Earrings,2024-02-01,1108993.9627022156
Earrings,2024-03-01,707737.0324486784
Earrings,2024-04-01,548583.5671524182
Earrings,2024-05-01,607074.1690125276
Earrings,2024-06-01,589064.5043002268
Earrings,2024-07-01,77500.97193832143
Earrings,2024-08-01,-35725.4356093769
Earrings,2024-09-01,1759949.1854536273
Earrings,2024-10-01,-414837.6114993489
Earrings,2024-11-01,-487189.252740612
Earrings,2024-12-01,-295330.5102918663
Earrings,2025-01-01,-222521.71977321472
Earrings,2025-02-01,-165591.0988967768
Earrings,2025-03-01,-137626.24262701746
Earrings,2025-04-01,-131873.99335421761
Earrings,2025-05-01,-162809.71919951504
Earrings,2025-06-01,-85431.73126258273
Earrings,2025-07-01,-97082.00569088478
Earrings,2025-08-01,69728.27610542474
Earrings,2025-09-01,-7799.906973369652
Earrings,2025-10-01,-20296.302749642637
Earrings,2025-11-01,-284432.52983833954
Electrical Circuitry & Parts,2022-03-01,21023.0
Electrical Circuitry & Parts,2022-04-01,-1737.0821988662938
Electrical Circuitry & Parts,2022-05-01,-4366.23476356663
Electrical Circuitry & Parts,2022-06-01,-7760.94869463268
Electrical Circuitry & Parts,2022-07-01,-18082.281844868718
Electrical Circuitry & Parts,2022-08-01,-12077.873517148924
Electrical Circuitry & Parts,2022-09-01,-30539.536061112885
Electrical Circuitry & Parts,2022-10-01,-13652.944020461233
Electrical Circuitry & Parts,2022-11-01,-45116.69825715429
Electrical Circuitry & Parts,2022-12-01,22192.906822415425
Electrical Circuitry & Parts,2023-01-01,-4924.851991520452
Electrical Circuitry & Parts,2023-02-01,2492.6867084184996
Electrical Circuitry & Parts,2023-03-01,-1215.2446552212787
Electrical Circuitry & Parts,2023-04-01,-5877.307994783347
Electrical Circuitry & Parts,2023-05-01,-6164.364879189743
Electrical Circuitry & Parts,2023-06-01,-21298.244857878133
Electrical Circuitry & Parts,2023-07-01,-39557.338451936346
Electrical Circuitry & Parts,2023-08-01,-11335.232236373704
Electrical Circuitry & Parts,2023-09-01,-29351.477110328473
Electrical Circuitry & Parts,2023-10-01,-3650.821174517536
Electrical Circuitry & Parts,2023-11-01,-58198.36993526068
Electrical Circuitry & Parts,2023-12-01,-34346.92103942114
Electrical Circuitry & Parts,2024-01-01,35522.465591052984
Electrical Circuitry & Parts,2024-02-01,-11526.83746343822
Electrical Circuitry & Parts,2024-03-01,-107132.15252377407
Electrical Circuitry & Parts,2024-04-01,43611.2618146185
Electrical Circuitry & Parts,2024-05-01,63957.78519244227
Electrical Circuitry & Parts,2024-06-01,-62306.61371237971
Electrical Circuitry & Parts,2024-07-01,-304078.6313428918
Electrical Circuitry & Parts,2024-08-01,-61369.45848816773
Electrical Circuitry & Parts,2024-09-01,176553.97704918165
Electrical Circuitry & Parts,2024-10-01,-332402.7650590306
Electrical Circuitry & Parts,2024-11-01,-7999.518166741182
Electrical Circuitry & Parts,2024-12-01,-40346.786121965415
Electrical Circuitry & Parts,2025-01-01,-16292.201503333577
Electrical Circuitry & Parts,2025-02-01,60138.09350931831
Electrical Circuitry & Parts,2025-03-01,28851.467515022203
Electrical Circuitry & Parts,2025-04-01,-67219.26512398571
Electrical Circuitry & Parts,2025-05-01,792.5129061206826
Electrical Circuitry & Parts,2025-06-01,-47815.76730852004
Electrical Circuitry & Parts,2025-07-01,-337506.91762706987
Electrical Circuitry & Parts,2025-08-01,44755.0201914513
Electrical Circuitry & Parts,2025-09-01,94919.45314359653
Electrical Circuitry & Parts,2025-10-01,362071.52162950486
Electrical Circuitry & Parts,2025-11-01,116335.31781262904
Events & Attractions,2022-03-01,15946.0
Events & Attractions,2022-04-01,-11321.298938477836
Events & Attractions,2022-05-01,4795.6533212886625
Events & Attractions,2022-06-01,-9411.195020176792
Events & Attractions,2022-07-01,-21.03053670603319
Events & Attractions,2022-08-01,0.04688732372129453
Events & Attractions,2022-09-01,-0.00010453471333017756
Events & Attractions,2022-10-01,541.0000002330588
Events & Attractions,2022-11-01,-539.7938348656672
Events & Attractions,2022-12-01,-1.2088542652299383
Events & Attractions,2023-01-01,0.002695125762027106
Events & Attractions,2023-02-01,-6.0087498402988105e-06
Events & Attractions,2023-03-01,-10636.805617368853
Events & Attractions,2023-04-01,11314.103669846627
Events & Attractions,2023-05-01,-4769.38171857595
Events & Attractions,2023-06-01,9390.181148140473
Events & Attractions,2023-07-01,58.34803901588784
Events & Attractions,2023-08-01,0.134798896300301
Events & Attractions,2023-09-01,0.00010790051554844825
Events & Attractions,2023-10-01,-540.883947788368
Events & Attractions,2023-11-01,537.5299851899001
Events & Attractions,2023-12-01,3.3464699215022957
Events & Attractions,2024-01-01,0.007716047162512507
Events & Attractions,2024-02-01,0.006117263527473402
Events & Attractions,2024-03-01,-2.7349496528171824
Events & Attractions,2024-04-01,4.818802657887987
Events & Attractions,2024-05-01,0.07007940841833808
Events & Attractions,2024-06-01,0.028007033148918982
Events & Attractions,2024-07-01,0.03907759852730281
Events & Attractions,2024-08-01,0.0006695382127509162
Events & Attractions,2024-09-01,-0.0022088385824614405
Events & Attractions,2024-10-01,-0.0004974410685827744
Events & Attractions,2024-11-01,0.000454530819551059
Events & Attractions,2024-12-01,0.002224245129471084
Events & Attractions,2025-01-01,3.8399704224653055e-05
Events & Attractions,2025-02-01,-1.5594552618074422e-05
Events & Attractions,2025-03-01,0.001422417617670894
Events & Attractions,2025-04-01,-0.007018749795223169
Events & Attractions,2025-05-01,-0.0001020914088093279
Events & Attractions,2025-06-01,-4.080007097363346e-05
Events & Attractions,2025-07-01,-5.692741691014481e-05
Events & Attractions,2025-08-01,-9.753690888939367e-07
Events & Attractions,2025-09-01,3.2177891927632073e-06
Events & Attractions,2025-10-01,7.246616018796807e-07
Events & Attractions,2025-11-01,-6.621508378880274e-07
Eyewear,2022-03-01,198854.0
Eyewear,2022-04-01,76772.32806847
Eyewear,2022-05-01,27357.95899618903
Eyewear,2022-06-01,25794.109886620136
Eyewear,2022-07-01,16305.34546681281
Eyewear,2022-08-01,79272.52799497254
Eyewear,2022-09-01,33260.1411983282
Eyewear,2022-10-01,-54742.6602339056
Eyewear,2022-11-01,-143272.37478555657
Eyewear,2022-12-01,-79534.28526705166
Eyewear,2023-01-01,56043.317257626564
Eyewear,2023-02-01,35283.85782121256
Eyewear,2023-03-01,72048.9575078392
Eyewear,2023-04-01,35355.351827594044
Eyewear,2023-05-01,-36602.993125406734
Eyewear,2023-06-01,-116417.29093923833
Eyewear,2023-07-01,-130986.11109410622
Eyewear,2023-08-01,-140844.3957781719
Eyewear,2023-09-01,-172541.15859651845
Eyewear,2023-10-01,-176986.3213469761
Eyewear,2023-11-01,-198033.624093379
Eyewear,2023-12-01,-204129.37209554948
Eyewear,2024-01-01,-291056.8787396098
Eyewear,2024-02-01,-276221.4928923984
Eyewear,2024-03-01,-436974.84416584205
Eyewear,2024-04-01,-300247.70152080874
Eyewear,2024-05-01,69280.89991590544
Eyewear,2024-06-01,28883.079511514632
Eyewear,2024-07-01,-527260.3044025558
Eyewear,2024-08-01,-596782.9537520567
Eyewear,2024-09-01,5279124.917377563
Eyewear,2024-10-01,75202.93068174366
Eyewear,2024-11-01,-161581.5930648886
Eyewear,2024-12-01,-261993.58217142208
Eyewear,2025-01-01,-110071.16388687631
Eyewear,2025-02-01,-172756.7512163435
Eyewear,2025-03-01,-229229.11428024934
Eyewear,2025-04-01,240864.3153709242
Eyewear,2025-05-01,-253789.31207331351
Eyewear,2025-06-01,-382456.6582838893
Eyewear,2025-07-01,-492797.34288354276
Eyewear,2025-08-01,-306033.94192115637
Eyewear,2025-09-01,-33231.77648232877
Eyewear,2025-10-01,-30503.001909327693
Eyewear,2025-11-01,329590.54626654345
Fabric,2022-03-01,69811.0
Fabric,2022-04-01,-10324.839714924674
Fabric,2022-05-01,-10436.534226502088
Fabric,2022-06-01,-20033.899631047185
Fabric,2022-07-01,-34855.784008045244
Fabric,2022-08-01,-37560.08356147501
Fabric,2022-09-01,-68994.92540563074
Fabric,2022-10-01,-93455.78403050939
Fabric,2022-11-01,-106393.25074740738
Fabric,2022-12-01,-113612.9334432183
Fabric,2023-01-01,-150666.52080275715
Fabric,2023-02-01,-193583.3816643837
Fabric,2023-03-01,-165787.81289529684
Fabric,2023-04-01,-252020.1904952824
Fabric,2023-05-01,-265775.21390943095
Fabric,2023-06-01,-281561.1902126537
Fabric,2023-07-01,-301936.1956493089
Fabric,2023-08-01,-283928.4534151716
Fabric,2023-09-01,-274164.1355877067
Fabric,2023-10-01,-253150.54833040468
Fabric,2023-11-01,-217784.0400230101
Fabric,2023-12-01,-160495.19155597087
